Date,Open,High,Low,Close,Adj Close,Volume,Ticker
12/24/2019,71.172501,71.222504,70.730003,71.067497,69.147995,48478800,AAPL
12/26/2019,71.205002,72.495003,71.175003,72.477501,70.51992,93121200,AAPL
12/27/2019,72.779999,73.4925,72.029999,72.449997,70.493149,146266000,AAPL
12/30/2019,72.364998,73.172501,71.305,72.879997,70.911545,144114400,AAPL
12/31/2019,72.482498,73.419998,72.379997,73.412498,71.429672,100805600,AAPL
1/2/2020,74.059998,75.150002,73.797501,75.087502,73.05941,135480400,AAPL
1/3/2020,74.287498,75.144997,74.125,74.357498,72.349144,146322800,AAPL
1/6/2020,73.447502,74.989998,73.1875,74.949997,72.925636,118387200,AAPL
1/7/2020,74.959999,75.224998,74.370003,74.597504,72.582657,108872000,AAPL
1/8/2020,74.290001,76.110001,74.290001,75.797501,73.750229,132079200,AAPL
1/9/2020,76.809998,77.607498,76.550003,77.407501,75.316765,170108400,AAPL
1/10/2020,77.650002,78.167503,77.0625,77.582497,75.487022,140644800,AAPL
1/13/2020,77.910004,79.267502,77.787498,79.239998,77.09977,121532000,AAPL
1/14/2020,79.175003,79.392502,78.042503,78.169998,76.058678,161954400,AAPL
1/15/2020,77.962502,78.875,77.387497,77.834999,75.732712,121923600,AAPL
1/16/2020,78.397499,78.925003,78.022499,78.809998,76.681374,108829200,AAPL
1/17/2020,79.067497,79.684998,78.75,79.682503,77.530304,137816400,AAPL
1/21/2020,79.297501,79.754997,79,79.142502,77.004898,110843200,AAPL
1/22/2020,79.644997,79.997498,79.327499,79.425003,77.279762,101832400,AAPL
1/23/2020,79.480003,79.889999,78.912498,79.807503,77.651947,104472000,AAPL
1/24/2020,80.0625,80.832497,79.379997,79.577499,77.428146,146537600,AAPL
1/27/2020,77.514999,77.942497,76.220001,77.237503,75.151352,161940000,AAPL
1/28/2020,78.150002,79.599998,78.047501,79.422501,77.277328,162234000,AAPL
1/29/2020,81.112503,81.962502,80.345001,81.084999,78.89492,216229200,AAPL
1/30/2020,80.135002,81.022499,79.6875,80.967499,78.780602,126743200,AAPL
1/31/2020,80.232498,80.669998,77.072502,77.377502,75.28756,199588400,AAPL
2/3/2020,76.074997,78.372498,75.555,77.165001,75.080795,173788400,AAPL
2/4/2020,78.827499,79.910004,78.407501,79.712502,77.559502,136616400,AAPL
2/5/2020,80.879997,81.190002,79.737503,80.362503,78.191948,118826800,AAPL
2/6/2020,80.642502,81.305,80.065002,81.302498,79.106567,105425600,AAPL
2/7/2020,80.592499,80.849998,79.5,80.0075,78.031281,117684000,AAPL
2/10/2020,78.544998,80.387497,78.462502,80.387497,78.401901,109348800,AAPL
2/11/2020,80.900002,80.974998,79.677498,79.902496,77.928879,94323200,AAPL
2/12/2020,80.3675,81.805,80.3675,81.800003,79.779503,113730400,AAPL
2/13/2020,81.047501,81.555,80.837502,81.217499,79.211388,94747600,AAPL
2/14/2020,81.184998,81.495003,80.712502,81.237503,79.230927,80113600,AAPL
2/18/2020,78.839996,79.9375,78.652496,79.75,77.780121,152531200,AAPL
2/19/2020,80,81.142502,80,80.904999,78.906609,93984000,AAPL
2/20/2020,80.657501,81.162498,79.552498,80.074997,78.097107,100566000,AAPL
2/21/2020,79.654999,80.112503,77.625,78.262497,76.329399,129554000,AAPL
2/24/2020,74.315002,76.044998,72.307503,74.544998,72.703705,222195200,AAPL
2/25/2020,75.237503,75.6325,71.532501,72.019997,70.241074,230673600,AAPL
2/26/2020,71.6325,74.470001,71.625,73.162498,71.35537,198054800,AAPL
2/27/2020,70.275002,71.5,68.239998,68.379997,66.690994,320605600,AAPL
2/28/2020,64.315002,69.602501,64.092499,68.339996,66.651978,426510000,AAPL
3/2/2020,70.57,75.360001,69.43,74.702499,72.857323,341397200,AAPL
3/3/2020,75.917503,76,71.449997,72.330002,70.543442,319475600,AAPL
3/4/2020,74.110001,75.849998,73.282501,75.684998,73.815567,219178400,AAPL
3/5/2020,73.879997,74.887497,72.852501,73.230003,71.421211,187572800,AAPL
3/6/2020,70.5,72.705002,70.307503,72.2575,70.472725,226176800,AAPL
3/9/2020,65.9375,69.522499,65.75,66.542503,64.898888,286744800,AAPL
3/10/2020,69.285004,71.610001,67.342499,71.334999,69.573013,285290000,AAPL
3/11/2020,69.347504,70.305,67.964996,68.857498,67.156693,255598800,AAPL
3/12/2020,63.985001,67.5,62,62.057499,60.524658,418474000,AAPL
3/13/2020,66.222504,69.980003,63.237499,69.4925,67.776001,370732000,AAPL
3/16/2020,60.487499,64.769997,60,60.552502,59.056831,322423600,AAPL
3/17/2020,61.877499,64.402496,59.599998,63.215,61.653564,324056000,AAPL
3/18/2020,59.942501,62.5,59.279999,61.6675,60.144287,300233600,AAPL
3/19/2020,61.8475,63.209999,60.6525,61.195,59.68346,271857200,AAPL
3/20/2020,61.794998,62.9575,57,57.310001,55.894424,401693200,AAPL
3/23/2020,57.02,57.125,53.1525,56.092499,54.707001,336752800,AAPL
3/24/2020,59.09,61.922501,58.575001,61.720001,60.195496,287531200,AAPL
3/25/2020,62.6875,64.5625,61.075001,61.380001,59.863899,303602000,AAPL
3/26/2020,61.630001,64.669998,61.59,64.610001,63.014114,252087200,AAPL
3/27/2020,63.1875,63.967499,61.762501,61.935001,60.40519,204216800,AAPL
3/30/2020,62.685001,63.880001,62.349998,63.702499,62.129017,167976400,AAPL
3/31/2020,63.900002,65.622498,63,63.572498,62.002232,197002000,AAPL
4/1/2020,61.625,62.18,59.782501,60.227501,58.739857,176218400,AAPL
4/2/2020,60.084999,61.287498,59.224998,61.232498,59.720028,165934000,AAPL
4/3/2020,60.700001,61.424999,59.7425,60.352501,58.861774,129880000,AAPL
4/6/2020,62.724998,65.777496,62.345001,65.6175,63.996716,201820400,AAPL
4/7/2020,67.699997,67.925003,64.75,64.857498,63.255493,202887200,AAPL
4/8/2020,65.684998,66.842499,65.307503,66.517502,64.874496,168895200,AAPL
4/9/2020,67.175003,67.517502,66.175003,66.997498,65.342644,161834800,AAPL
4/13/2020,67.077499,68.425003,66.457497,68.3125,66.625145,131022800,AAPL
4/14/2020,70,72.0625,69.512497,71.762497,69.989952,194994800,AAPL
4/15/2020,70.599998,71.582497,70.157501,71.107498,69.351112,131154400,AAPL
4/16/2020,71.845001,72.050003,70.587502,71.672501,69.902161,157125200,AAPL
4/17/2020,71.172501,71.737503,69.214996,70.699997,68.95369,215250000,AAPL
4/20/2020,69.487503,70.419998,69.212502,69.232498,67.52243,130015200,AAPL
4/21/2020,69.07,69.3125,66.357498,67.092499,65.435295,180991600,AAPL
4/22/2020,68.402496,69.474998,68.050003,69.025002,67.320061,116862400,AAPL
4/23/2020,68.967499,70.4375,68.717499,68.7575,67.059174,124814400,AAPL
4/24/2020,69.300003,70.752502,69.25,70.7425,68.99514,126161200,AAPL
4/27/2020,70.449997,71.135002,69.987503,70.792503,69.043922,117087600,AAPL
4/28/2020,71.269997,71.457497,69.550003,69.644997,67.924744,112004800,AAPL
4/29/2020,71.182503,72.417503,70.972504,71.932503,70.155731,137280800,AAPL
4/30/2020,72.489998,73.6325,72.087502,73.449997,71.635735,183064000,AAPL
5/1/2020,71.5625,74.75,71.462502,72.267502,70.482475,240616800,AAPL
5/4/2020,72.292503,73.422501,71.580002,73.290001,71.479721,133568000,AAPL
5/5/2020,73.764999,75.25,73.614998,74.389999,72.552551,147751200,AAPL
5/6/2020,75.114998,75.809998,74.717499,75.157501,73.301086,142333600,AAPL
5/7/2020,75.805,76.292503,75.4925,75.934998,74.059372,115215200,AAPL
5/8/2020,76.410004,77.587502,76.072502,77.532501,75.822121,133838400,AAPL
5/11/2020,77.025002,79.262497,76.809998,78.752502,77.015198,145946400,AAPL
5/12/2020,79.457497,79.922501,77.727501,77.852501,76.135056,162301200,AAPL
5/13/2020,78.037498,78.987503,75.802498,76.912498,75.21579,200622400,AAPL
5/14/2020,76.127502,77.447502,75.3825,77.385002,75.677879,158929200,AAPL
5/15/2020,75.087502,76.974998,75.052498,76.927498,75.230469,166348400,AAPL
5/18/2020,78.292503,79.125,77.580002,78.739998,77.002991,135178400,AAPL
5/19/2020,78.7575,79.629997,78.252502,78.285004,76.558029,101729600,AAPL
5/20/2020,79.169998,79.879997,79.129997,79.807503,78.046936,111504800,AAPL
5/21/2020,79.665001,80.222504,78.967499,79.212502,77.465042,102688800,AAPL
5/22/2020,78.942497,79.807503,78.837502,79.722504,77.963814,81803200,AAPL
5/26/2020,80.875,81.059998,79.125,79.182503,77.435699,125522000,AAPL
5/27/2020,79.035004,79.677498,78.272499,79.527496,77.773117,112945200,AAPL
5/28/2020,79.192497,80.860001,78.907501,79.5625,77.807343,133560800,AAPL
5/29/2020,79.8125,80.287498,79.1175,79.485001,77.73156,153532400,AAPL
6/1/2020,79.4375,80.587502,79.302498,80.462502,78.687477,80791200,AAPL
6/2/2020,80.1875,80.860001,79.732498,80.834999,79.051765,87642800,AAPL
6/3/2020,81.165001,81.550003,80.574997,81.279999,79.486938,104491200,AAPL
6/4/2020,81.097504,81.404999,80.195,80.580002,78.802391,87560400,AAPL
6/5/2020,80.837502,82.9375,80.807503,82.875,81.046761,137250400,AAPL
6/8/2020,82.5625,83.400002,81.830002,83.364998,81.525948,95654400,AAPL
6/9/2020,83.035004,86.402496,83.002502,85.997498,84.100372,147712400,AAPL
6/10/2020,86.974998,88.692497,86.522499,88.209999,86.264046,166651600,AAPL
6/11/2020,87.327499,87.764999,83.870003,83.974998,82.122482,201662400,AAPL
6/12/2020,86.18,86.949997,83.555,84.699997,82.83149,200146000,AAPL
6/15/2020,83.3125,86.419998,83.144997,85.747498,83.855881,138808800,AAPL
6/16/2020,87.864998,88.300003,86.18,88.019997,86.078255,165428800,AAPL
6/17/2020,88.787498,88.849998,87.772499,87.897499,85.958458,114406400,AAPL
6/18/2020,87.852501,88.362503,87.305,87.932503,85.992699,96820400,AAPL
6/19/2020,88.660004,89.139999,86.287498,87.43,85.501282,264476000,AAPL
6/22/2020,87.834999,89.864998,87.787498,89.717499,87.738304,135445200,AAPL
6/23/2020,91,93.095001,90.567497,91.6325,89.611076,212155600,AAPL
6/24/2020,91.25,92.197502,89.629997,90.014999,88.029243,192623200,AAPL
6/25/2020,90.175003,91.25,89.392502,91.209999,89.197891,137522400,AAPL
6/26/2020,91.102501,91.330002,88.254997,88.407501,86.457207,205256800,AAPL
6/29/2020,88.3125,90.542503,87.82,90.445,88.449768,130646000,AAPL
6/30/2020,90.019997,91.495003,90,91.199997,89.18811,140223200,AAPL
7/1/2020,91.279999,91.839996,90.977501,91.027496,89.019409,110737200,AAPL
7/2/2020,91.962502,92.6175,90.910004,91.027496,89.019409,114041600,AAPL
7/6/2020,92.5,93.945,92.467499,93.462502,91.400711,118655600,AAPL
7/7/2020,93.852501,94.654999,93.057503,93.172501,91.117104,112424400,AAPL
7/8/2020,94.18,95.375,94.089996,95.342499,93.239243,117092000,AAPL
7/9/2020,96.262497,96.317497,94.672501,95.752502,93.640175,125642800,AAPL
7/10/2020,95.334999,95.980003,94.705002,95.919998,93.803993,90257200,AAPL
7/13/2020,97.264999,99.955002,95.2575,95.477501,93.371254,191649200,AAPL
7/14/2020,94.839996,97.254997,93.877502,97.057503,94.916389,170989200,AAPL
7/15/2020,98.989998,99.247498,96.489998,97.724998,95.56916,153198000,AAPL
7/16/2020,96.5625,97.404999,95.904999,96.522499,94.393204,110577600,AAPL
7/17/2020,96.987503,97.147499,95.839996,96.327499,94.202492,92186800,AAPL
7/20/2020,96.417503,98.5,96.0625,98.357498,96.187706,90318000,AAPL
7/21/2020,99.172501,99.25,96.7425,97,94.860161,103433200,AAPL
7/22/2020,96.692497,97.974998,96.602501,97.272499,95.126663,89001600,AAPL
7/23/2020,96.997498,97.077499,92.010002,92.845001,90.796822,197004400,AAPL
7/24/2020,90.987503,92.970001,89.144997,92.614998,90.571899,185438800,AAPL
7/27/2020,93.709999,94.904999,93.480003,94.809998,92.71846,121214000,AAPL
7/28/2020,94.3675,94.550003,93.247498,93.252502,91.195328,103625600,AAPL
7/29/2020,93.75,95.230003,93.712502,95.040001,92.94339,90329200,AAPL
7/30/2020,94.1875,96.297501,93.767502,96.190002,94.068031,158130000,AAPL
7/31/2020,102.885002,106.415001,100.824997,106.260002,103.915886,374336800,AAPL
8/3/2020,108.199997,111.637497,107.892502,108.9375,106.534317,308151200,AAPL
8/4/2020,109.1325,110.790001,108.387497,109.665001,107.245773,173071600,AAPL
8/5/2020,109.377502,110.392502,108.897499,110.0625,107.634491,121776800,AAPL
8/6/2020,110.404999,114.412498,109.797501,113.902496,111.389771,202428800,AAPL
8/7/2020,113.205002,113.675003,110.292503,111.112503,108.857246,198045600,AAPL
8/10/2020,112.599998,113.775002,110,112.727501,110.439476,212403600,AAPL
8/11/2020,111.970001,112.482498,109.107498,109.375,107.155014,187902400,AAPL
8/12/2020,110.497498,113.275002,110.297501,113.010002,110.716232,165598000,AAPL
8/13/2020,114.43,116.042503,113.927498,115.010002,112.675659,210082000,AAPL
8/14/2020,114.830002,115,113.044998,114.907501,112.575218,165565200,AAPL
8/17/2020,116.0625,116.087502,113.962502,114.607498,112.281311,119561600,AAPL
8/18/2020,114.352501,116,114.0075,115.5625,113.216934,105633600,AAPL
8/19/2020,115.982498,117.162498,115.610001,115.707497,113.358986,145538000,AAPL
8/20/2020,115.75,118.392502,115.732498,118.275002,115.874382,126907200,AAPL
8/21/2020,119.262497,124.8675,119.25,124.370003,121.84568,338054800,AAPL
8/24/2020,128.697495,128.785004,123.9375,125.857498,123.302979,345937600,AAPL
8/25/2020,124.697502,125.18,123.052498,124.824997,122.291428,211495600,AAPL
8/26/2020,126.18,126.9925,125.082497,126.522499,123.954475,163022400,AAPL
8/27/2020,127.142502,127.485001,123.832497,125.010002,122.472679,155552400,AAPL
8/28/2020,126.012497,126.442497,124.577499,124.807503,122.274284,187630000,AAPL
8/31/2020,127.580002,131,126,129.039993,126.420853,225702700,AAPL
